27,train/accuracy,0.8783705357142857
27,train/rot_accuracy,0.8350892857142858
27,val/loss,0.7268761906623841
27,val/accuracy,0.8994
28,train/loss,1.1888336215700421
28,train/cls_loss,0.7745994326046535
28,train/rot_loss,0.4142341882841928
28,train/accuracy,0.8796875
28,train/rot_accuracy,0.8354017857142857
28,val/loss,0.7272555719375611
28,val/accuracy,0.8994
29,train/loss,1.18330349785941
29,train/cls_loss,0.7718738872664316
29,train/rot_loss,0.41142961059297833
29,train/accuracy,0.8796651785714286
29,train/rot_accuracy,0.8360267857142857
29,val/loss,0.7272733987808228
29,val/accuracy,0.8988
30,train/loss,1.1841127743039812
30,train/cls_loss,0.7703941757338387
30,train/rot_loss,0.41371859431266783
30,train/accuracy,0.88125
30,train/rot_accuracy,0.8366741071428572
30,val/loss,0.7267844750404358
30,val/accuracy,0.9008
